filename,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15,hist_16,hist_17,hist_18,hist_19,hist_20,hist_21,hist_22,hist_23,hist_24,hist_25,hist_26,hist_27,hist_28,hist_29,hist_30,hist_31,blurness,mean_b,mean_g,mean_r,std_b,std_g,std_r,label
181_076_077_015.mp4,0.1087114209930102,0.0880951896309852,0.0676131961246331,0.0743135978778203,0.0638266199578841,0.0516346344103415,0.0515035572151343,0.0626210166762272,0.0856756545603275,0.1405667742093404,0.2174593552947044,0.196673055489858,0.2189501866698265,0.2780438552300135,0.3262903491655985,0.3856741617123286,0.3979626387357712,0.4090619097153345,0.3168807387351989,0.1673732315500577,0.0846639456848303,0.0396282944828271,0.0115412474609911,0.010625691153109,0.0145935487002134,0.000930773767565,2.572008088463917e-06,5.144546351705988e-06,5.1381517550908026e-06,1.542922012352695e-05,0.0,0.0,458.349416304846,96.0114384034864,109.08249960140309,107.81716159119895,43.252224520552645,42.89656884291173,39.5182864157393,0
181_076_077_016.mp4,0.1082044929265975,0.0874030619859695,0.0664222280184427,0.0730884216725826,0.061760160451134,0.0512061080584923,0.0505923037727673,0.0630882237106561,0.0876965820789337,0.1402869333823521,0.2160133138298988,0.1942341541250546,0.2214694341023763,0.2815724770228068,0.3265123238166173,0.3909165521462758,0.3947448243697484,0.4077350507179896,0.3166698982318242,0.1637181058526039,0.0843919140597184,0.0384616886576016,0.0112137638653318,0.0106743366457521,0.0155395216308534,0.0007341202974203,1.2852291547460482e-05,5.143295129528269e-06,5.13544655404985e-06,7.702646932254235e-06,0.0,0.0,461.5507797493035,96.00794602997448,109.16463714392007,107.86935653167514,43.137481222863165,42.7632257114556,39.39718104548449,0
181_076_077_017.mp4,0.109657043715318,0.0872870167096455,0.0683048864205678,0.0722487248480319,0.0616940453648567,0.0520697344094514,0.0504018619656562,0.0617590078463157,0.086712639282147,0.1427535876631736,0.2166319251060486,0.1945302685101827,0.2212694868445396,0.2788510809342066,0.3288740932941437,0.3882841636737187,0.394126761953036,0.4072108825047811,0.3177971810102463,0.1664082696040471,0.0852507951358954,0.0387810681015253,0.0113012959249317,0.0110186920501291,0.0158182148511211,0.0007815562280787,5.138631483229498e-06,2.0576146198436614e-05,5.132823086266096e-06,7.714378686311344e-06,2.569999681630482e-06,0.0,459.0769582207958,96.0554328762755,109.15649912308672,107.85394345238092,43.25485228454264,42.85307276526674,39.50424059394061,0
181_076_077_018.mp4,0.1089203620950381,0.0881035762528578,0.0686769967277844,0.0707533625264962,0.0606233754505713,0.051508118584752,0.0510781651983658,0.0608121403803428,0.0879301975170771,0.1411682397127151,0.2199596007664998,0.192037114004294,0.2201138451695442,0.2818213562170664,0.3282563457886377,0.390747540195783,0.3949786563714345,0.4049516161282857,0.3141098300615946,0.1701739137371381,0.0837246981759866,0.038435548916459,0.0114133075500528,0.0117400181790192,0.016276993881911,0.0011336163481852,7.709634276883056e-06,1.0281804134137928e-05,7.70936409632365e-06,1.542555692140013e-05,2.5681232121617845e-06,0.0,460.6704164163944,96.07490234374998,109.2042503720238,107.95141568346084,43.26861244581491,42.83880887142392,39.47363007354144,0
181_076_077_019.mp4,0.1075973269840081,0.086850040902694,0.0683613389730453,0.0717600524425506,0.0611239980906248,0.0508085928857326,0.0502794874211152,0.0614807566006978,0.0867879057923952,0.1390571306149164,0.2168429459134737,0.1962875947356224,0.2186705018083254,0.2802804380655289,0.3254640569289525,0.3898311267296473,0.3954441448052724,0.4061444679896037,0.3185400575399398,0.1712654148538907,0.0856846203406651,0.0396155302723248,0.0116603889813025,0.0110900448324779,0.0165926256837944,0.0011845750220042,1.2840182898798958e-05,7.716764472813036e-06,5.139817221788689e-06,5.142909746306638e-06,0.0,0.0,450.3056561987714,96.27890558567174,109.394166533801,108.14907126913266,43.23755820755739,42.81882222966512,39.46030759311921,0
181_076_077_020.mp4,0.1078647452096144,0.0870536213119824,0.0693977045516173,0.070553441842397,0.0601708434522152,0.0518105352918306,0.0504219402869542,0.0595080750683943,0.0859947284062703,0.1403716807564099,0.2204203113913536,0.1938286885619163,0.2193733404080073,0.2798137505849202,0.3251344799995422,0.3916715860366821,0.3968944032986959,0.4030021260182063,0.3168942779302597,0.1728933483362197,0.0856729604303836,0.0392942537864049,0.0117010202879707,0.0111638028174638,0.0163219281782706,0.0012413877877406,1.5431801390756542e-05,2.569547602130721e-06,7.713300874456763e-06,2.5757028197404e-06,0.0,0.0,457.9320341517094,96.3284239477041,109.38061423788264,108.12065728635208,43.26231650399578,42.80610888112338,39.47066275380588,0
181_076_077_021.mp4,0.1090995818376541,0.0894959822297096,0.0702871513863404,0.0700759368638197,0.0618746304263671,0.0525110334157943,0.0523023744424184,0.0624668947110573,0.0882564609249432,0.1422184452414512,0.2198187847932179,0.1949239939451217,0.2201425453027089,0.2767687181631724,0.3273585806290308,0.39090456366539,0.3942966183026631,0.4048264592885971,0.3154865264892578,0.1703669140736262,0.0872263128558794,0.0387847165266672,0.0113157393721242,0.0102675900173683,0.0152746561604241,0.0009892630318063,2.574323540708671e-06,1.2875781491554032e-05,5.150684834613154e-06,5.148503502520422e-06,0.0,0.0,433.0081681696786,96.0740526679422,109.01033561862242,107.81149885735545,43.34132859635246,42.91869322826469,39.54937393394208,0
181_076_077_022.mp4,0.1097282730042934,0.0895401229461034,0.0700297782818476,0.0685731038451194,0.0619907832394043,0.0531849195559819,0.0525527118394772,0.0611078241219123,0.0899183762570222,0.1392034754157066,0.2217347299059232,0.1954841777682304,0.2205025374889374,0.2766037374734879,0.3251848230759303,0.3910100181897481,0.3966889629761378,0.4055825521548589,0.3129908770322799,0.1700480937957763,0.0876439653337001,0.0390252222617467,0.011505892407149,0.0100454699868957,0.0154202085919678,0.0009116017667111,1.2879789089007924e-05,1.802307475979129e-05,2.5737395238441724e-06,7.725843655255934e-06,5.144732373688991e-06,0.0,430.5104010878016,96.132192017432,109.02271471088436,107.80812406994048,43.35998987419814,42.90802207991562,39.54053354222078,0
181_076_077_023.mp4,0.1130432441830635,0.0903106642266114,0.0685282672444979,0.0717365160584449,0.0618912797421217,0.0523232614000638,0.0510417929540077,0.0628855401029189,0.0892146949966748,0.1438448086380958,0.2219956611593564,0.1928392797708511,0.2258175318439801,0.2776006271441777,0.3286543647448222,0.388179682691892,0.3965969900290171,0.4043392568826675,0.3109218140443166,0.1660444284478823,0.084193975230058,0.0382987259576718,0.0112299511830012,0.0120288469518224,0.0137070917213956,0.0007623207847548,7.73171098747601e-06,2.5810116009476284e-06,1.2891908409073948e-05,0.0,2.5775346633357308e-06,0.0,449.7166077108462,91.7294164540816,109.3669157897534,107.86948806866498,42.96105894097872,42.95594078231069,39.61716685279046,0
181_076_077_024.mp4,0.1124006065229574,0.0893270211915175,0.0680169249574343,0.0699500372012456,0.060727751130859,0.0518304234991471,0.0500651785482962,0.059161819020907,0.088819275299708,0.1402846391002337,0.2161562631527583,0.1898123150070508,0.2205737178524335,0.2770549277464548,0.3220721503098805,0.3925816476345062,0.3972959488630295,0.4019667416810989,0.3209048797686895,0.1770325581232706,0.0873289681971073,0.0412654358893632,0.0118283571364978,0.0116005340901513,0.0159820003745456,0.0014778985816519,7.735096248021971e-06,1.0302962861411894e-05,1.0302577478190262e-05,7.728952186880634e-06,0.0,0.0,458.0682435127193,94.20873126594388,109.54543805803571,108.72114291028912,43.2044120425745,43.01167132998898,39.77134940871023,0
181_076_077_025.mp4,0.1071643824378649,0.0858997374773025,0.0649525446196397,0.0704696158568064,0.0594653921822706,0.0507308755069971,0.0494734697043895,0.0584473030020793,0.0869151517748832,0.1362751811742782,0.2179387226700782,0.1956003785133361,0.2146512175599734,0.2737749765316645,0.3198157062133153,0.3902011652787526,0.3968259086211522,0.4034171044826508,0.3252660036087036,0.1896756470203399,0.0891673892736435,0.0428319743523995,0.0125581281880537,0.0112824312721689,0.0172445560805499,0.0013219768365767,2.5728268762274337e-06,7.710189674980938e-06,1.5432284271810204e-05,2.5684654247015715e-06,2.5732304493431e-06,0.0,451.3513979210218,96.76709582270406,109.71329918686226,109.52722616390304,43.17065794540713,42.77906573701584,39.64515798534243,0
181_076_077_026.mp4,0.1088811087111632,0.0880216285586357,0.0670328773558139,0.0670040247340997,0.0597640335559844,0.0518537941078345,0.0504689587901035,0.0597281324366728,0.0877260396877924,0.1386686767141024,0.2176548292239507,0.1907600417733192,0.2169661129514376,0.2756800830364227,0.3212842772404353,0.3914871911207835,0.3968820691108704,0.4010035405556361,0.3230905592441558,0.189531368513902,0.0879981766144434,0.0414469906439383,0.0121312812591592,0.0114904563563565,0.0167773718945682,0.0012329416931606,1.803057505943192e-05,0.0,1.5438854946599654e-05,1.5447872768466672e-05,5.1475678143712384e-06,0.0,451.276802269108,96.5022168633078,109.5030678677721,109.26859986181972,43.22877294795812,42.84819693451059,39.70311267385033,0
181_076_077_027.mp4,0.1080059982836246,0.086806200693051,0.0672008708119392,0.0700016563137372,0.0599126254518826,0.0522246365745862,0.0497020807117223,0.0580109397570292,0.0874677191178004,0.1382537603378296,0.2184381052851677,0.1925548623005549,0.2198288038372993,0.2755852739016215,0.3208671698967615,0.3932461678981781,0.3938626100619634,0.4009856253862381,0.3243072311083476,0.1857566997408866,0.0883165307343006,0.041221372783184,0.0123669542372226,0.01118292985484,0.0168991611960033,0.0012148411255717,2.5726313954995324e-06,5.150948709342629e-06,1.0291000216966495e-05,7.726702218254407e-06,5.150521125566835e-06,0.0,455.7737541143255,96.44156436011905,109.49638671875002,109.16261758609691,43.17631875580715,42.80739160225084,39.68276664281202,0
181_076_077_028.mp4,0.1084524119893709,0.0870212587217489,0.0678529918193817,0.0712479842205842,0.0615359421819448,0.0527515845994154,0.049556852504611,0.0586857152481873,0.0855142123997211,0.1381074368953704,0.2212718581159909,0.191979909936587,0.2219474628567695,0.2757953763008117,0.3242006202538808,0.3921829064687093,0.3944909145434697,0.3989342470963796,0.322727291782697,0.1819365988175074,0.0878962248563766,0.0404972754418849,0.0119423903835316,0.0111133607414861,0.0163702466214696,0.0010658206641285,1.2872442312072964e-05,1.5452425820209707e-05,2.569855617669721e-06,2.5694750850865e-06,5.150505603523925e-06,0.0,454.4213034564284,96.17706074617344,109.29915896045917,108.9105674691752,43.14336956815878,42.82512959897103,39.69337022541959,0
